Id,SalePrice,power_lgb_1,power_lgb_2,power_lgb_3,power_lgb_4,power_lgb_5,power_lgb_6,power_lgb_7,power_lgb_8,power_lgb_9,power_lgb_10,power_lgb_11,power_lgb_12
279,415298.0,384056.6664275344,393004.587809847,376675.7504858808,381214.2400669928,391701.84284674557,390657.54438289336,383403.7545746407,391197.38339207147,388417.48235131206,391005.2249064539,382809.6408864403,391969.55567383335
1129,215000.0,210409.13854130672,208523.92327785402,210021.45146965396,208766.98891186918,209170.40802394078,214714.2569651059,207871.38838150946,214821.9753828218,207298.4714927209,212739.6078997571,212591.01034418505,210771.72753028304
695,141500.0,127834.6919496756,131807.0827628757,128786.94493508959,130624.34334239419,133071.13290013483,129602.42519870568,128500.05859237064,131922.3098779845,132428.18697573437,133979.45503306997,129384.54386207157,127387.02422571552
369,132000.0,146722.13147415672,148161.61056482128,146143.340817663,147881.66763316622,146312.07133265457,144972.66086041435,147844.2116050239,145454.05435195836,149780.00939825535,147009.31354099873,146527.41167733274,145880.557535423
1346,108500.0,88634.95166024436,89673.28415676748,86972.19350008287,89593.3317140468,90767.50517246033,89567.82747323996,89677.70607934217,90798.61481282815,88889.2020046039,86904.4388542733,89377.5738796745,88579.77198766354
37,145000.0,150122.17371516873,149790.0988687502,152384.45804252021,150055.3096465654,151737.06715577113,150706.82526967424,150472.46319776177,150095.41316375008,151541.37330130476,149679.68471937126,149319.80897486527,149750.73860520302
736,163000.0,168014.59359541425,173401.54528742784,174922.38449072113,174897.4046666552,172087.35895008594,171919.27916396514,174369.41048607664,167341.0360833434,173521.97287859782,173716.94396733114,171230.82965531448,173215.88789577765
1412,140000.0,149331.11029816343,148392.58901868848,154478.03345560425,152629.11361055096,152029.0730607911,150582.74699761652,149933.40493496793,151356.2011841791,149046.88952702392,152720.19570211557,152943.53515802725,154106.27635453612
663,110000.0,146284.72645654302,140643.76586044856,147945.2604186837,148110.13904514562,145945.64662259215,147299.84657234768,150908.16158624753,143284.73873714352,146825.52609620165,143332.12503023568,152859.0998839781,153976.1491125815
1286,132500.0,122817.8529136078,123820.43669043653,123148.5115532015,128391.05300324644,124516.7934272584,126207.30696342871,124968.83928971512,125332.38558267185,126893.59814349942,126125.13279744532,126003.57601934757,126492.88954592073
1317,295493.0,289322.85086607723,283069.1616329793,296213.69797700015,290926.4710426319,285514.67961234035,283350.51667324465,281550.7422200034,278313.67133152694,282240.890296561,282941.7495058065,284080.2176254963,281172.42227542726
978,199900.0,192630.86525070036,187441.7254545671,193447.14570092992,189182.58324483765,192007.39659086367,190077.71503501653,189778.53234329345,191498.22158868492,186327.36338704263,186967.461528595,189412.04033628726,193232.0598847082
548,129500.0,120974.83964734199,127086.71025978054,118641.7418625871,125574.34742561643,118889.57841402617,119544.4068785264,124953.86100800238,122272.58932537807,123651.24727111316,127462.38597617796,118548.25435283993,120309.96755755486
1162,224000.0,189231.3919991918,191358.3874026406,183110.5797362963,189329.3793279468,183484.96887578306,187177.9629441869,189325.58453911095,186044.9107131287,185787.15960737198,188449.47635882837,186653.9082072332,188269.81613417107
689,392000.0,220729.26813386145,218388.03592148802,224346.24331531933,220480.3053534862,219549.84944191974,220179.35124594605,220741.50113275356,219695.56147619893,218133.10263070607,217923.57367296444,221117.70586845203,222119.9931634995
739,179000.0,135403.13045602362,147876.90509784257,138617.53545698695,140868.51247185073,135477.5405100177,137330.6892301522,135252.01086787254,140837.90169469465,143143.75600584236,142572.52040561306,137077.15642835453,134671.8324172591
192,184000.0,180945.3953259823,175294.33511990763,180674.64582170194,175066.380794811,177366.4366739568,175285.74208154425,177126.34380804712,177824.59012797123,173315.74037060552,172300.15580636222,177885.89053840726,173369.18729325675
920,176500.0,170724.62200261586,167657.79844799076,166268.57049034207,168885.41263239208,170466.37837899118,167474.66694120681,167816.8759869313,168626.75116820197,166159.67884168387,167862.44306216206,168441.91815771954,172210.46081943403
457,98000.0,91221.92542540288,93725.72325648532,91869.47292938911,92977.88677559062,91811.55228053706,90683.86213558653,94449.12028101826,89864.71983205437,94482.09313758623,94510.32357609365,91220.52965295187,88094.19537582825
869,169000.0,164507.2758545631,172885.99825709956,166992.71284331687,167143.11542286366,168598.558879801,170963.00296352405,170849.27292076146,173174.74476540118,173059.97874920227,176561.59765374684,168113.53455040843,167723.66526706956
394,100000.0,78378.34630503866,76578.66516006387,82263.31365340966,74828.21892249284,79334.54738405075,81397.97140840019,75245.7810478155,76486.40848281502,74275.59750506098,74836.54414906458,80761.27294405088,82500.93463508668
676,148500.0,144334.093049463,149014.0426390526,142794.8593565964,143621.37655593036,146085.35316345433,145098.55817843057,146514.50254380805,146841.5746958266,148185.63980890482,147808.78233069662,143557.59841617313,144213.08720586216
761,127500.0,119328.04677686142,122298.69688785949,116228.11499529638,119564.90659546391,118049.73464090974,118348.48947841203,121927.37332596774,122750.19721343083,122952.41526899909,120498.70598652812,118593.92305035151,119294.54362801196
1437,120500.0,114191.72198657937,112621.87572324727,116530.29794783337,114717.62788521183,113107.90341329791,113077.2828036449,114290.73403604994,111256.75866039669,115136.42907245984,113890.91174551465,112188.99379678283,117481.19907893897
729,110000.0,128432.2425871697,132712.9150850962,138028.1755260299,136614.62200331537,136026.6997355447,135099.91615721086,137079.89714543303,135964.69706733222,136819.88988254892,135863.09053763366,138172.34933025192,139585.38567267638
420,142000.0,138489.30982445215,138864.62180003247,139142.50748670523,138379.57416120902,136891.64467608999,138413.90270492106,140775.6187294133,137131.74948583404,139389.84523394285,138306.95394996362,137608.50860404206,137783.30455928776
376,61000.0,72652.35076729915,64569.04790651637,71529.87286475876,69334.2377948774,69117.16742989558,74782.67505406411,69597.33404489889,71428.19269862596,70614.29279706207,68504.55179913988,73221.1501666645,73469.55881702578
413,222000.0,245123.84059407192,235686.88360049974,237541.97938153,235340.08469560702,248025.61033275485,234461.07698949034,231903.50773494833,232110.183820111,232557.97405973572,224079.02115981723,231257.49620354612,236691.59272954697
75,107400.0,103973.2300684823,103253.39735639928,104388.33930475157,104480.61996672266,104939.21044835116,103675.36947441263,108450.23316567321,98434.81453003196,99770.86451887547,102598.16586795718,102514.39202322994,104154.13671050535
1367,193000.0,202851.09207227887,211121.72082352842,201307.13185889937,209100.92251998014,205438.52598551847,206396.86211993106,205897.43916472237,208268.72949204184,209876.291362257,211622.0706900408,204906.37783543003,205547.21951659452
1142,197500.0,178820.38192727804,178459.56260195017,180049.0000160175,177477.79055792812,177670.92074100568,178771.41279537868,177779.41810509554,178058.84662324592,177585.31491420814,176846.7819802292,176418.26629603043,174609.22685487874
501,113000.0,113534.42929904842,113721.45028756151,113744.02622031276,113103.58019285424,111311.18212591858,113101.5324567126,110722.52728795537,112432.82637842302,112162.60907329884,114084.81361404543,113201.42864168857,111540.65702522402
826,385000.0,412724.0019564003,403624.2513778022,407840.7275028232,399593.83580304566,390506.5586663656,402501.86786047945,403793.62898873625,393559.9642772784,394751.5814284836,397719.7689494591,394064.01197265746,396887.0919495968
196,148500.0,151464.14476168383,150719.01044835863,152920.81986121592,149671.99895689698,154489.78623477093,152760.10964726505,152931.72090218592,153933.8007631988,152691.20716326276,152800.23115173064,153701.3733669972,154528.42399346147
1460,147500.0,147732.3234450163,152961.83934998422,150442.9378796449,151767.94882351987,147513.18902299047,150608.34660506106,148711.49176393927,148781.69468532,154776.03263684342,156883.8404333041,152187.3164718304,149386.0099158396
617,183200.0,188143.72962383673,181736.2379173207,186642.99751540626,182960.44246664929,184680.98628582543,182497.60937397223,184829.75019165655,182933.89111267522,181726.49608712643,182570.14386210887,183266.58464719454,184791.15339123708
115,259500.0,202349.08745560414,208589.9135724854,202819.0243672093,196291.87715389716,204670.54427764608,202731.19761907603,204543.65512516483,202329.27865852276,202160.91139431574,202192.65934368444,204433.63654644173,200339.97583493212
418,239000.0,250007.1929922525,259973.95924833973,249399.06865384826,251583.35843424356,250930.80452932336,247033.91990084696,262014.9034945816,264407.4611946434,255414.68992205212,261282.621432981,253613.3021176455,249711.53232022296
602,141000.0,138831.5402229251,135422.07100006568,139376.64253091926,137853.2307783513,142132.29673177158,136061.67100009657,139278.90306405548,138664.57513652614,137496.91945870442,136797.7263001575,138466.85121156776,140141.6474082188
970,140000.0,128773.7469267199,126902.32657176934,125624.31778826707,126337.85058823627,128628.78478950975,127164.04740082583,124844.81304747958,126822.30595678739,126064.94103391812,123806.22396188803,126851.36604944593,132360.60530379476
922,145900.0,159083.05635578476,169244.1540449343,156908.46129497816,167342.2904622163,162710.7823741568,164770.8000658573,168439.7586715583,163891.42554117434,167024.14480198003,167383.3538006052,164330.66681060905,156658.49310090824
605,221000.0,210508.60885594133,216375.69503914946,215705.96321181572,216858.23974977207,212859.75906455054,215080.86994708807,214813.75275389687,215598.63951543532,222080.23097934245,217500.11566465936,215444.2709194618,217471.41617827502
1449,112000.0,99007.30412632326,101537.37733498328,102608.44041801461,97420.89102162133,98957.85838403535,97969.2873935136,99089.48936919634,97912.25961514245,100369.39971733898,105050.00012986179,101218.85451397375,101873.5548451404
90,123600.0,116132.93642655891,120222.6791982044,116506.02905704358,116545.98109493198,120186.21155213717,116324.92796592113,114773.92819560059,118123.57379760397,119687.89941503128,120717.94599352258,115614.61837616334,115395.45984569358
849,240000.0,221531.64874111034,213040.06293361526,214864.32122757932,203216.24584912587,212266.71130547926,203392.782247931,210443.08015298573,206557.2377551601,211732.19604298536,207538.62478673866,205422.48630151755,207237.03234018854
1115,117000.0,116996.54821826672,122371.52607769685,114883.18317264112,123391.63032804888,116129.39121131333,117792.63578009077,121583.83819518013,118702.65265192525,122729.86824192779,124035.01704744517,116591.15016342897,115713.45590601047
1396,281213.0,299892.2753263801,303922.7082448286,298958.83503764775,305354.7693994891,300207.4989796876,304006.5536392258,306623.6829824713,296774.67629814567,308242.1481004256,311608.7304433198,297585.3655648939,299817.3027235172
754,275500.0,268922.3329780024,274541.23187364975,279627.26586968405,281115.48317850725,273946.97122387,278497.76964199304,280828.4335593089,272280.475867829,273417.0915285871,278646.3438173487,272373.89854469267,276154.40788144956
499,130000.0,131753.59650926996,130596.16981690627,129555.60730189571,131148.9290100281,132066.78106765563,130400.55304208268,132274.74382769997,131225.99227779417,128498.85199948408,128757.88160042607,130136.74076833071,130726.15565675728
12,345000.0,355647.3162728627,343308.40533465013,350942.2877471522,351905.4624664201,352226.4406807767,358362.5856539978,341971.67227962276,358864.6211254983,350201.9754277063,351232.03406654525,353972.6617444226,345694.11382181797
397,123000.0,124538.74551509073,126164.80145853164,125939.99756613288,126279.05295980052,128667.20559082052,127163.52463331564,127379.01921437711,126617.02953115011,127060.2674837649,127660.70151953622,124716.64613911767,128053.38205009604
285,179200.0,186417.5330934268,187935.64900530246,184927.59990320177,186315.61129456176,184194.26532738464,185803.11485803494,187425.74628355718,184152.62379997593,185888.59429419207,186394.52607838708,183366.74987520813,183722.92015035244
691,141000.0,147044.058554205,147852.2054887177,145480.85624572943,147541.88560635716,145549.3448358228,147729.18530001608,147400.35134708046,146656.92950462387,147732.1384974364,147013.95122749437,147864.13292695975,146951.32109476073
1198,144000.0,166956.38208903035,154155.38764604917,166015.75698858337,162438.0332977182,162796.24530981734,159671.9886214175,160276.7628377595,155208.32231109287,156337.05649431038,155376.68186547185,160386.96745878214,163855.8169757725
1368,127000.0,139446.83475824614,141015.64779676698,142490.95566003324,138648.29311989795,141756.46803035706,139177.8491515271,137111.6281097425,142767.412937852,136460.91131790675,138632.14724773142,139996.00371264794,138704.84651565578
690,194700.0,184515.28806106333,179391.14277630099,180509.65972032706,182557.5693878186,185537.676845447,183958.35677057138,180739.57946248166,184137.46989320326,181834.65972608913,179407.11890488103,183877.85135668403,183831.12870261865
